   178    0.68276E-09    0.11061E-12    0.14815E-14   -0.48317E-11
   179    0.68587E-09    0.10922E-12    0.15001E-14   -0.47376E-11
   180    0.68894E-09    0.10785E-12    0.15189E-14   -0.46400E-11
   181    0.69194E-09    0.10650E-12    0.15377E-14   -0.45390E-11
   182    0.69488E-09    0.10519E-12    0.15567E-14   -0.44343E-11
   183    0.69775E-09    0.10389E-12    0.15759E-14   -0.43262E-11
   184    0.70057E-09    0.10262E-12    0.15951E-14   -0.42144E-11
   185    0.70334E-09    0.10141E-12    0.16145E-14   -0.40994E-11
   186    0.70599E-09    0.10022E-12    0.16341E-14   -0.39808E-11
   187    0.70862E-09    0.99088E-13    0.16537E-14   -0.38586E-11
   188    0.71119E-09    0.98002E-13    0.16735E-14   -0.37332E-11
   189    0.71367E-09    0.96969E-13    0.16934E-14   -0.36043E-11
   190    0.71613E-09    0.95996E-13    0.17134E-14   -0.34723E-11
   191    0.71848E-09    0.95086E-13    0.17336E-14   -0.33366E-11
   192    0.72077E-09    0.94243E-13    0.17539E-14   -0.31977E-11
   193    0.72299E-09    0.93471E-13    0.17743E-14   -0.30558E-11
   194    0.72515E-09    0.92775E-13    0.17948E-14   -0.29104E-11
   195    0.72723E-09    0.92160E-13    0.18155E-14   -0.27620E-11
   196    0.72924E-09    0.91631E-13    0.18362E-14   -0.26104E-11
   197    0.73118E-09    0.91194E-13    0.18571E-14   -0.24559E-11
   198    0.73305E-09    0.90851E-13    0.18781E-14   -0.22983E-11
   199    0.73486E-09    0.90607E-13    0.18992E-14   -0.21377E-11
   200    0.73659E-09    0.90468E-13    0.19204E-14   -0.19742E-11
   201    0.73824E-09    0.90439E-13    0.19418E-14   -0.18078E-11
   202    0.73982E-09    0.90523E-13    0.19632E-14   -0.16386E-11
   203    0.74132E-09    0.90727E-13    0.19847E-14   -0.14666E-11
   204    0.74273E-09    0.91055E-13    0.20064E-14   -0.12920E-11
   205    0.74407E-09    0.91511E-13    0.20281E-14   -0.11147E-11
   206    0.74532E-09    0.92102E-13    0.20500E-14   -0.93482E-12
   207    0.74650E-09    0.92830E-13    0.20719E-14   -0.75236E-12
   208    0.74758E-09    0.93702E-13    0.20940E-14   -0.56744E-12
   209    0.74858E-09    0.94720E-13    0.21161E-14   -0.38009E-12
   210    0.74950E-09    0.95893E-13    0.21383E-14   -0.19043E-12
   211    0.75034E-09    0.97223E-13    0.21607E-14    0.15209E-14
   212    0.75108E-09    0.98715E-13    0.21831E-14    0.19565E-12
   213    0.75175E-09    0.10037E-12    0.22056E-14    0.39195E-12
   214    0.75233E-09    0.10220E-12    0.22281E-14    0.59028E-12
   215    0.75283E-09    0.10422E-12    0.22508E-14    0.79053E-12
   216    0.75324E-09    0.10640E-12    0.22735E-14    0.99276E-12
   217    0.75358E-09    0.10878E-12    0.22964E-14    0.11967E-11
   218    0.75383E-09    0.11134E-12    0.23193E-14    0.14024E-11
   219    0.75400E-09    0.11409E-12    0.23422E-14    0.16100E-11
   220    0.75409E-09    0.11705E-12    0.23653E-14    0.18189E-11
   221    0.75410E-09    0.12020E-12    0.23884E-14    0.20293E-11
   222    0.75403E-09    0.12358E-12    0.24115E-14    0.22412E-11
   223    0.75386E-09    0.12716E-12    0.24348E-14    0.24545E-11
   224    0.75362E-09    0.13095E-12    0.24580E-14    0.26688E-11
   225    0.75330E-09    0.13497E-12    0.24814E-14    0.28845E-11
   226    0.75290E-09    0.13921E-12    0.25048E-14    0.31010E-11
   227    0.75241E-09    0.14368E-12    0.25283E-14    0.33187E-11
   228    0.75185E-09    0.14838E-12    0.25518E-14    0.35372E-11
   229    0.75121E-09    0.15332E-12    0.25753E-14    0.37564E-11
   230    0.75047E-09    0.15849E-12    0.25989E-14    0.39764E-11
   231    0.74965E-09    0.16391E-12    0.26225E-14    0.41970E-11
   232    0.74876E-09    0.16957E-12    0.26462E-14    0.44182E-11
   233    0.74779E-09    0.17549E-12    0.26699E-14    0.46396E-11
   234    0.74671E-09    0.18167E-12    0.26937E-14    0.48615E-11
   235    0.74557E-09    0.18809E-12    0.27175E-14    0.50835E-11
   236    0.74433E-09    0.19478E-12    0.27413E-14    0.53056E-11
   237    0.74302E-09    0.20173E-12    0.27651E-14    0.55278E-11
   238    0.74162E-09    0.20896E-12    0.27890E-14    0.57500E-11
   239    0.74016E-09    0.21644E-12    0.28128E-14    0.59721E-11
   240    0.73859E-09    0.22419E-12    0.28367E-14    0.61937E-11
   241    0.73697E-09    0.23223E-12    0.28606E-14    0.64151E-11
   242    0.73527E-09    0.24053E-12    0.28846E-14    0.66360E-11
   243    0.73348E-09    0.24912E-12    0.29085E-14    0.68564E-11
   244    0.73162E-09    0.25799E-12    0.29324E-14    0.70762E-11
   245    0.72968E-09    0.26714E-12    0.29564E-14    0.72952E-11
   246    0.72767E-09    0.27658E-12    0.29803E-14    0.75135E-11
   247    0.72558E-09    0.28629E-12    0.30042E-14    0.77307E-11
   248    0.72342E-09    0.29633E-12    0.30282E-14    0.79470E-11
   249    0.72121E-09    0.30663E-12    0.30521E-14    0.81622E-11
   250    0.71891E-09    0.31724E-12    0.30760E-14    0.83761E-11
   251    0.71655E-09    0.32813E-12    0.30999E-14    0.85889E-11
